ID,TENURE_QUINTILES,payment_pr1q_mean_diff_days,payment_pr1q_num_payments,FUND_VALUE2,Mode_Month,payment_pr1q_med_diff_days,payment_pr1q_sd_diff_days,payment_pr1q_num_past_due,payment_pr1q_num_past_due_30d,Mode_Annual,COMMENCEMENT_MONTH,payment_pr1q_sd_pay_amt,ABC_ANNUAL_PREMIUM2,Mode_Quarter,age,payment_pr1q_sd_pay_date,NO_OF_CHILDREN2,TERM,Mode_Half,lapse_var
2538,1,-44.86402057,5.211668071,-4441950.291,0,14.9528857,43.34660573,3.515091619,0,0,4,3042.510887,22858.4087,0,38.32717487,6.306762811,0,20.04002654,0,1
2579,2,-38.17882318,6.869697109,2284161.914,1,-0.538818238,3.918428168,2.391471537,0,0,7,7048.792709,510.8486667,0,34.94048884,6.911012276,0,16.72259883,0,1
2597,1,18.31161566,1.303422506,7913685.079,0,98.31492297,26.60023863,2.474143174,0,1,2,7729.041171,-70132.2317,0,42.94812925,7.783603138,NA,18.3840504,0,1
2601,1,65.18348274,3.396321102,2324266.72,1,15.044018,-19.00844908,2.606752352,NA,0,11,11428.16291,169066.8942,0,33.88400609,-0.831122324,0,18.91004067,0,1
2605,0,66.25665597,2.065842547,5196744.832,1,14.17872744,56.46741788,2.35347989,1,1,10,-4923.081336,21211.91317,1,32.4031188,-1.762975984,0,21.07350278,0,1
2644,2,16.3997965,-0.382556586,2400375.01,0,85.21576408,19.45586422,3.895259079,0,0,8,6847.410808,48308.96356,0,34.33117958,4.307221221,0,9.635767519,0,1
2663,1,67.80589016,6.435880907,1.70E+07,1,-6.540519106,4.173844002,0.925897388,0,0,9,2618.046033,123712.3646,0,53.24858327,4.198721766,2,12.35954508,0,1
2666,0,55.12960271,3.120902425,-9410999.145,1,3.135070559,38.20934944,1.75821772,1,0,5,5180.130976,-27791.93932,1,47.33032801,11.53764781,2,18.61994931,0,1
2669,0,14.11832365,0.129190262,2212882.679,1,-39.76860783,-8.552654003,1.78775169,1,0,8,7305.517672,-3986.502704,0,49.5234911,3.245368449,0,24.54986045,0,1
2678,2,51.02470562,2.478074934,6812091.074,1,59.86367847,12.6238749,4.826875189,0,0,6,9441.871464,-23413.24852,0,54.2681401,6.816097323,0,20.57141353,0,1
2681,0,81.81746044,4.656879237,-8123244.336,1,91.44232538,46.63508213,2.529997106,0,0,10,9658.61514,74675.1493,0,50.98471918,10.61519432,0,16.46224873,0,1
2686,0,7.60337541,3.146625672,2.06E+07,1,-19.6475637,20.38916386,2.744058635,0,0,7,-1840.032036,102427.6547,0,42.557723,3.156548606,0,13.94474695,0,1
2690,1,-8.101706242,1.137087575,3.35E+07,0,78.11415586,26.86102805,1.934186595,1,0,4,14414.59406,21906.08079,0,37.21825982,6.16276739,2,19.05887234,0,1
2697,0,93.78411437,1.212949828,1.46E+07,1,-1.413546629,-4.546995762,1.425006462,1,0,7,1730.580868,42406.15903,0,58.11320163,4.429562764,0,11.49169556,0,1
2701,1,27.71433594,3.589380364,1.03E+07,1,47.94518212,65.70871047,2.933595374,1,0,9,6783.283926,169115.7456,0,24.6203327,5.79821343,0,22.36209053,0,1
2709,0,-24.39665891,2.256393017,9708496.575,1,55.98683667,-21.88853032,1.150300813,NA,0,12,-7799.71727,153689.6326,0,43.63299182,2.862911772,NA,17.6921401,0,1
2724,0,0.123143541,5.449875842,4645001.227,1,5.788073304,32.31961114,1.544714667,1,0,10,-15093.50329,59320.37614,0,47.96199735,7.287831412,0,15.82791221,0,1
2731,1,67.32343566,5.66451357,9934029.768,1,-55.17218343,8.810018989,6.348805346,0,1,3,3538.689737,57059.59522,1,40.57298812,3.935377698,NA,23.06264233,0,1
2744,3,69.85172825,2.456038941,3683402.785,1,37.97245633,-42.71187785,1.85082192,0,0,1,1827.274508,118553.8138,0,44.43224035,5.75808769,NA,24.82456173,0,1
2768,1,-59.43899045,1.97042039,-2604349.795,1,79.27897691,20.24355291,2.191398574,1,0,6,-7402.195181,-27845.19568,0,51.31452745,7.266088466,0,18.95865928,1,1
2779,0,-40.35951816,1.728789172,1.93E+07,1,25.58218066,-20.53497381,1.354256683,0,0,1,-6491.604977,27383.72996,0,50.44229536,3.974845858,0,18.12644737,0,1
2795,1,69.66576864,1.769042839,-4597814.516,1,15.91259226,-54.51846307,0.882493878,1,0,1,-6052.982883,4882.04907,0,34.84888378,1.939660775,0,11.83938281,0,1
2822,1,85.92454689,2.963143798,1.90E+07,1,9.273985584,25.79592938,4.631631129,1,0,9,6732.970557,-12062.89703,0,33.36659724,10.57538467,0,21.63126478,1,1
2826,2,35.38437861,4.248567482,-1.10E+07,1,21.5256134,20.33935878,1.893758681,1,0,9,2202.913916,154200.9193,0,35.251317,1.660414182,0,15.39778247,0,1
2866,0,91.40819526,4.060038091,-7485444.918,1,-12.27243505,43.2620304,2.258792273,0,0,10,-22756.54096,61242.61325,0,46.95397185,8.118755487,0,11.10647618,0,1
2875,1,92.68254271,2.309433352,-1.16E+07,1,61.8699785,17.4718876,5.0144225,0,0,9,-3999.290783,1702.609794,0,44.46469318,0.444895872,0,25.60753262,0,1
2878,1,17.22751902,4.662882533,-2867491.012,1,63.70828749,-4.256606547,2.110789064,NA,0,4,-9216.543459,-25995.58071,1,32.04122542,5.242974343,0,23.49312057,0,1
2926,0,15.40971165,1.636913716,-7285930.682,1,32.81817657,42.95797856,1.074527418,1,0,8,-12208.04289,-67532.60974,0,45.57133495,8.490665839,0,22.33885494,0,1
2931,3,-11.78118965,5.548875497,1.30E+07,1,-4.251343482,14.23037098,1.359640161,1,0,3,317.3689093,50679.22493,0,39.08654917,4.24619324,0,20.36495288,0,1
2939,1,-31.02146048,3.019943829,1.67E+07,0,-59.87539,72.04241533,3.070311785,1,0,6,-3196.016558,-80082.70898,0,46.25767206,11.69724929,0,15.2835914,0,1
2963,0,51.44785216,5.20046716,-846957.6107,1,98.19902434,93.09002074,0.990878011,1,0,12,-9606.547075,66568.93814,0,23.97927504,6.393416803,0,18.47048687,0,1
2997,2,67.67156606,2.173858907,-8877215.45,0,-55.84946844,-5.370311646,1.827844771,0,0,12,614.9975692,-64319.75855,1,49.80904265,-2.801045846,0,22.38587382,0,1
3023,1,69.60953552,-0.193535226,2.38E+07,1,-108.9807707,35.45370055,2.441629563,0,0,12,-13102.6612,82050.02807,0,53.77217978,8.687229889,NA,14.92648007,0,1
3027,0,75.14028398,3.129577879,-2578570.064,1,24.2839768,-3.061077257,2.245250096,1,0,11,-626.3177645,107177.2429,0,51.21500359,3.434574201,0,15.24477344,0,1
3036,3,65.26684165,2.043362583,-1.20E+07,1,45.57286882,-15.08307903,2.854009775,NA,0,12,-3019.75305,126228.2872,0,12.27948304,7.556187979,0,27.35967957,0,1
3055,0,27.61316664,2.282910345,-1274860.135,1,-21.71992552,33.70334726,1.808655608,NA,0,9,1794.342702,142651.5634,0,21.22916913,2.475115075,0,24.87920956,0,1
3068,0,23.93688043,1.213522138,867392.5781,0,48.48194504,-11.8324635,2.586757959,1,0,12,-11934.91754,20454.19821,0,30.23545589,4.82419351,2,17.87307836,0,1
3078,1,-33.22456184,5.295208383,-1.92E+07,1,38.04178571,33.1370809,4.17442718,1,0,3,-9646.074882,68863.53285,0,37.6151778,2.61296679,NA,18.20555761,0,1
3101,1,65.24525378,2.317516978,1.36E+07,1,164.9459421,-31.49117335,2.682932108,0,0,8,-1500.372407,67650.09265,0,42.763155,10.99153202,0,20.62685764,0,1
3104,1,13.82253849,4.923443972,1.48E+07,1,34.44622781,53.43316954,4.000783843,1,0,1,-8330.96653,47683.51988,1,34.32063755,-4.637606575,0,21.97640748,0,1
3152,2,-24.35967613,2.911355351,-7353960.165,1,37.76380864,-32.95646942,2.302167993,0,0,6,-3116.882985,-18164.74845,0,45.03513381,4.836110292,0,25.68163135,0,1
3162,1,-25.70921594,2.753640415,-2.75E+07,1,73.54113834,-48.09503238,3.771312835,1,0,6,-12353.41452,63803.41011,0,36.2926713,4.179889106,2,24.96049013,1,1
3168,1,44.46368537,2.046319504,8913165.274,0,10.34279829,123.2321975,3.703975329,NA,0,3,1629.505208,47352.42455,0,47.46198084,1.980532205,0,14.98842231,1,1
3222,1,39.38805881,3.980279715,1.23E+07,1,97.59246848,100.7595455,3.099214681,0,0,1,4711.56502,-18800.17466,1,39.60114001,8.214975304,0,25.19679927,0,1
3258,1,-54.44091781,1.743521268,-1.33E+07,1,39.91559427,17.98645711,4.055484945,0,0,9,-4435.656947,9080.239383,1,46.09222738,4.81719526,0,14.56043455,0,1
3274,0,-111.7281977,4.196432923,1.09E+07,1,40.64020193,16.21695206,-1.108015395,0,1,3,9849.466318,34413.01893,0,43.16719256,8.6111023,0,20.53675318,0,1
3277,0,50.0368459,4.977375313,2.10E+07,1,57.55538984,-1.553473953,3.889905159,NA,0,6,7071.708902,53291.51037,0,31.87077851,0.901818513,0,13.08823805,0,1
3283,1,-11.15293895,4.468937149,1.99E+07,1,-8.659637204,90.63476672,1.059896538,0,0,1,5105.882668,98979.21478,0,54.63721992,1.768305185,0,16.48093069,0,1
3348,1,59.60341313,1.667576641,2.05E+07,1,36.17580443,-0.346192906,-1.772714998,1,0,5,-7766.736639,36304.46384,0,44.48811019,10.28829336,0,23.62008949,0,1
3354,0,16.68114411,2.024358827,1.41E+07,1,-97.7895698,22.43835895,2.205330746,0,0,5,-7557.296153,45839.72641,0,37.83745232,6.051903364,0,18.1178174,0,1
3366,0,10.06258657,1.433882239,-967214.4334,1,-23.63431487,38.81242449,4.126360449,NA,0,1,13389.50375,3543.344737,0,30.71857967,4.12940619,NA,10.26256997,0,1
3372,0,14.65182238,1.433153185,-1.32E+07,1,98.31464383,-32.52431824,4.791877321,0,0,6,-2367.602097,-21450.46897,0,52.31490947,2.944548994,0,18.91423755,0,1
3402,3,-61.88834214,3.367123884,-1653751.298,0,40.94095414,-4.461086606,3.33683175,0,0,5,-3947.028697,146124.1656,0,45.26352535,2.85230623,NA,18.00776926,0,1
3403,1,11.51632097,6.341803811,1983227.528,1,42.36426868,7.603444706,2.237644917,1,0,7,-315.6908871,114611.3177,0,34.69440573,3.406027466,0,14.3329152,0,1
3408,0,102.3407572,3.08634017,-4576450.711,1,0.340500411,-15.88667621,4.728684292,1,0,5,4142.428695,37711.2561,0,49.40329757,5.225463578,0,13.8128979,0,1
3434,2,-8.517921579,3.244637664,3011243.912,1,14.29503495,-8.385027881,1.857643122,NA,0,6,-2816.957992,26114.02359,0,48.44770609,3.687380195,2,25.74634968,0,1
3455,0,41.0673878,3.626909352,-1.10E+07,1,112.924979,27.08617433,3.32748308,1,0,10,1664.38655,69533.39834,0,42.96319978,0.900264861,2,23.84460948,0,1
3457,0,21.17338636,3.662654203,4.33E+07,1,77.35224183,-14.29543694,3.545236913,1,0,7,2933.756778,-38046.43364,1,50.10612058,16.87679658,0,19.82252231,0,1
3458,2,80.99341262,2.387371829,1.75E+07,1,83.59371034,9.900036067,4.174996532,NA,0,10,9233.788241,118265.8523,0,29.96033489,3.990886685,0,14.03725449,0,1
3473,0,61.56503658,4.041111837,426196.1917,1,-39.33876681,29.55384747,3.231533619,0,0,11,2847.884838,-20843.86528,0,58.06240454,5.200401548,0,21.46119103,0,1
3500,1,46.77719988,5.37964898,-1562882.671,0,48.91209854,8.635170493,2.640560981,1,0,9,-2377.349856,-35454.85303,0,35.76911241,0.063942205,0,14.8072667,0,1
3505,0,16.61800113,2.817537674,3.18E+07,1,22.25914637,19.80080683,4.034493325,0,0,2,3411.09476,108849.9065,1,47.15426559,9.729103652,0,20.18588029,0,1
3519,1,20.27627521,1.509123969,1.10E+07,1,52.27509249,-0.82876448,0.039936948,0,1,8,-862.5037741,-6734.874607,0,45.8270716,13.84417238,0,22.8032082,0,1
3576,0,22.28484612,2.244063741,1992279.857,1,63.68436746,21.48297974,2.568877469,0,0,10,4017.709651,154690.5442,0,58.47643433,7.61920966,0,22.20562443,0,1
3579,1,11.17892626,2.635834757,-7888692.112,1,-40.54237042,-68.74527761,3.417645293,0,0,7,-2248.097615,119509.9302,0,44.65102196,9.66826976,2,14.53007884,0,1
3589,1,-8.519889185,2.66855457,2039102.18,0,83.09255399,-19.85121932,1.920897585,0,1,6,6384.221077,100112.348,0,51.14263085,-0.889430483,0,11.16141967,0,1
3592,0,6.441607134,2.742787823,-7754695.01,1,7.875281997,-81.79388962,3.673606941,1,0,10,4584.485903,125874.3669,0,51.07387916,2.727968734,0,15.30501649,0,1
3615,1,91.43004664,3.79322631,-4154410.209,1,14.34343743,-28.68120934,2.013695047,1,0,6,-4287.854558,70713.55414,0,41.38645952,5.156503282,0,20.72153279,0,1
3678,1,11.38654159,1.169313906,1321641.184,1,8.668882847,5.755716664,3.788936249,0,0,6,698.1620035,-10033.92389,0,59.3857903,-0.435100601,0,16.62328525,0,1
3736,0,18.20963454,1.215925039,1.78E+07,1,60.57624715,-43.59175245,2.076569782,0,0,4,11338.86067,15208.94195,0,55.75330157,6.174463026,0,17.77196991,0,1
3787,2,47.49359254,4.454000428,-6012327.57,1,-8.514436916,67.10600596,-0.237698954,0,0,11,-11324.29599,154607.7233,0,54.59901868,3.826335584,1,22.87852745,0,1
3980,0,73.91007263,1.029856986,5001708.503,1,14.79769874,28.43582319,1.490385123,1,0,6,4947.885001,-68733.91305,0,41.80576546,6.036801344,0,17.0411461,0,1
4003,0,47.42210717,3.800118626,2.89E+07,1,-14.27661849,-58.23076084,1.439988713,1,0,1,4269.344413,111836.7123,0,41.13980167,2.885125688,0,18.56209647,0,1
4010,0,34.86890945,1.739665721,-4844266.402,0,-102.0052038,-8.174678238,3.843376094,0,0,2,617.0920053,51679.81132,1,34.33651296,2.157916647,0,14.76612614,0,1
4022,1,18.9763531,1.72549624,1.77E+07,1,-18.8030071,-18.83603199,3.70338151,0,0,9,12849.09564,35440.66677,0,54.42300775,10.56020337,2,20.60654044,0,1
4044,0,33.53892591,1.047876144,2.60E+07,1,-23.8172217,31.28499602,1.437614665,1,0,6,2811.726981,-42762.84888,0,43.89095383,5.324619402,1,20.02154115,1,1
4050,1,9.168650018,-0.208444911,2.21E+07,1,-49.91065595,25.37587722,2.328183127,0,0,8,20812.31,-7137.345625,0,44.95580065,9.862487179,0,14.09032243,0,1
4085,0,-67.11139618,3.473269216,-1.40E+07,1,-1.908548539,78.88464817,2.763578336,NA,0,9,-9490.363357,50902.53993,0,33.99015832,5.201893771,0,20.07747361,0,1
4161,0,25.02299182,3.065143374,2.64E+07,1,-57.19285681,-3.86339688,0.668655464,0,0,6,5487.001415,107253.9638,0,34.80744039,-0.04343884,2,16.38767739,0,1
4188,1,2.514001763,2.885042105,1.58E+07,1,43.11065596,-27.89900005,2.873893582,0,0,4,-7310.217032,76492.57611,0,40.62762194,1.611753642,0,23.26108845,1,1
4326,1,-78.03529052,4.623192603,-1.00E+07,0,59.15444602,-2.891389354,4.23054122,0,0,3,-7493.501687,203649.3714,0,28.79962959,3.177513761,1,18.20043452,1,1
4355,0,-15.48940176,2.76925128,1.42E+07,1,6.354408565,85.6355958,1.659664485,1,0,7,2779.707549,144326.6499,0,36.4199167,4.763555422,0,18.61701909,0,1
4367,0,63.54965054,2.807980877,-1.42E+07,1,69.32430754,78.86104609,3.247560257,0,0,10,4726.526211,21186.22071,1,29.18575229,7.098410369,NA,19.52480932,0,1
4399,0,36.84239407,2.431303806,6472786.229,1,11.76828027,25.27817279,0.454898856,0,1,4,10011.44076,129198.9783,0,38.46813829,6.888209771,NA,22.77236224,0,1
4411,2,77.51531548,3.417697092,1.80E+07,1,151.2274707,-15.92320225,2.836012998,NA,0,7,11419.45523,38906.26654,1,24.44923253,-2.949825221,0,19.22494397,0,1
4444,0,72.62965581,2.19993602,1.19E+07,1,24.994936,31.56808548,3.121791183,0,0,11,10942.77442,-27301.30041,0,41.06995776,8.689004186,0,13.90796572,0,1
4494,1,28.91205584,1.367215608,8519259.85,1,-39.57844803,-37.26876682,2.102819241,0,0,3,-7979.396012,24071.7453,0,47.19175275,-7.592666466,0,18.39932392,0,1
4552,0,19.82147766,4.086607448,4662339.415,1,-21.82046438,-24.08804063,0.756337592,1,0,3,-2125.588961,38583.71292,0,38.60293716,13.82218744,0,10.5871845,0,1
4562,3,-24.57708421,0.777574287,4234230.49,1,1.762572668,63.22058587,1.856596795,NA,0,4,5925.735036,149833.1158,0,50.25313949,7.371757115,0,11.25517627,0,1
4612,0,-39.77044836,5.269567855,-3259516.724,1,21.50015716,-13.074211,4.263334164,0,0,8,-4268.553281,-6576.069277,1,48.39747105,10.19079818,0,20.76122642,0,1
4671,0,22.63105813,3.741189464,499020.2656,1,-51.47516124,9.701888174,2.200531593,1,1,11,-5066.357617,197094.2914,0,34.95131186,2.073340831,0,27.70510936,0,1
4738,1,-37.90508648,3.782267809,1.73E+07,1,57.20348131,-23.82305117,1.905949885,0,0,3,7245.779081,220408.1536,0,45.55609429,4.128848961,0,10.86267983,0,1
4807,0,-73.89772805,2.420592303,1.54E+07,1,-3.61840389,-20.09084374,0.679799298,1,0,11,4818.050043,69401.54098,0,38.8812925,1.61501224,1,19.7765839,0,1
4808,0,-25.45742001,0.85204897,7709073.483,1,-69.66048436,35.41860053,3.534795329,1,0,5,5620.680497,127195.2926,0,42.66247563,9.856861173,0,28.23288034,0,1
4811,0,45.78507576,2.820957955,7219573.891,1,-31.85447411,-99.51903971,0.651787938,0,1,4,-3816.018237,16547.20751,1,28.96779824,5.744491908,0,17.96968117,0,1
4818,2,-43.79295722,4.012032473,1.20E+07,1,61.11460007,5.021985069,4.334976897,1,0,9,-3103.423648,72811.81429,0,53.80709675,5.63687632,0,21.7361596,0,1
4835,0,81.81127857,3.417211116,-7901500.506,1,-2.123702786,-13.95410675,2.543598758,1,0,10,3601.985128,-47635.86143,0,44.61280218,0.241594277,0,15.84704801,0,1
4851,0,33.66274314,5.403053167,710918.6986,1,43.89714131,55.53665098,3.736287759,1,0,9,-3194.573734,6662.442878,0,42.46766907,-1.87223591,0,19.06335218,0,1
4864,0,54.9924414,5.535329099,1843943.469,1,26.85220657,54.21345538,4.248604582,0,0,7,-6482.609359,146071.9038,0,54.94691707,1.370998849,2,11.39614262,0,1
4878,0,-39.97843879,1.320103907,-7659277.341,0,-16.38396868,-3.15977279,0.112075118,0,0,7,-1455.516775,8793.776656,0,53.46260281,3.084215726,0,24.53957192,0,1
4881,1,77.52874536,2.4564522,2.06E+07,1,-40.11029925,-38.58070724,5.591767099,NA,1,1,3665.15064,75654.23497,0,38.46523259,-4.181632145,0,21.4908862,0,1
4888,0,42.87695666,4.897901719,8909795.77,0,62.05769242,70.72352578,0.920266411,0,0,6,-350.2551928,-20525.66411,0,31.16853771,-1.400088176,0,18.65672373,0,1
4890,3,10.25135876,5.362164259,1.68E+07,1,-14.62046416,10.3208219,0.273866139,NA,0,5,-9131.044041,37580.91738,1,35.9317642,5.254176065,0,17.38547077,0,1
4911,0,64.86008818,3.166272096,1.62E+07,1,-60.28610659,-44.72958071,0.963931639,1,0,1,7581.455464,29274.41794,0,55.97269252,6.902410203,0,24.0113879,0,1
4930,0,38.40141632,3.422196964,1.58E+07,1,95.32502819,13.71650201,2.806524369,1,0,7,2055.885409,-68266.73152,0,18.26937506,4.912777629,0,17.74411747,0,1
4933,0,-24.72065199,3.744467942,-5206708.39,1,26.00190032,-3.871691137,0.928365472,0,0,4,5334.774677,13951.80731,0,61.66204626,3.297932449,0,15.24212031,0,1
4941,1,-114.8181885,4.773032712,1.62E+07,1,15.52077179,41.26669868,1.766588006,0,0,2,4585.841137,88424.52839,0,23.57501098,7.431707356,0,12.08119961,0,1
4958,2,41.26174169,3.392441645,-4.12E+07,1,85.29660351,32.63913968,4.668902916,1,0,7,4799.729774,61647.69607,0,52.93373389,7.735327648,0,19.85815404,0,1
5011,0,63.50567272,5.489633965,1.23E+07,1,49.80908593,22.57161347,3.025960917,NA,0,1,2553.033376,50974.71134,0,51.14400883,8.763876764,0,22.08730801,0,1
5015,0,48.54917098,2.095310483,1.04E+07,1,-42.13482949,136.8308903,2.857673592,NA,0,4,1850.6458,-32410.54074,0,49.49715575,-5.491169027,0,18.24649884,0,1
5020,1,18.41209586,1.233155764,1.94E+07,0,-0.077465924,62.58826719,2.23272352,NA,0,7,-5539.861136,79488.14964,0,43.92825971,2.130040319,NA,14.34670614,0,1
5021,3,-20.5879317,3.044569747,1.98E+07,1,-2.799823427,65.87562327,1.868208381,NA,1,8,-5959.915788,67737.31953,0,50.34843529,1.101252378,0,22.01132352,0,1
5032,0,-82.27267831,2.022277035,1.20E+07,1,17.37805579,34.91032853,-0.065081689,1,0,11,-8569.52666,739.9660253,0,44.8429128,6.901233052,2,18.59553628,0,1
5089,3,2.970225263,3.200448562,1.25E+07,1,92.0739397,4.769028473,2.418829455,NA,0,3,3190.059285,16438.79049,0,35.75406461,9.754178029,NA,21.58251605,0,1
5143,1,-16.16123104,5.912249299,4877281.979,1,45.11156429,55.66402308,3.265871568,0,0,12,3442.261762,108922.7337,1,38.24009352,2.129159726,0,16.96889865,0,1
5160,0,39.1124787,2.196243846,9490674.14,1,82.2840373,-39.05510812,0.506589833,1,0,3,-5820.15698,-11991.53681,0,38.37231762,7.606738592,NA,15.6397966,0,1
5171,0,-30.11111697,1.104236835,-1.13E+07,1,-21.83109956,-55.74090544,2.687154871,1,1,12,-3050.635202,-48916.24904,0,37.63969868,0.001649932,0,22.60825311,0,1
5195,1,-96.80133321,6.539607174,1.59E+07,1,-48.49294207,-30.39376382,3.600049084,0,0,1,-5931.066661,61951.92441,0,18.89956304,3.726203358,1,15.95463954,0,1
5218,2,40.41636529,3.802404116,-2.47E+07,1,17.38338932,-14.34919934,4.238427563,0,0,4,-974.8894806,107494.2534,0,44.76908563,6.582734806,0,19.25719111,0,1
5220,0,-52.83135643,2.309287947,1.14E+07,1,-23.46681804,1.580532046,3.897844566,0,0,7,-11885.42222,-26689.86323,0,42.6429855,11.62179942,0,15.42593392,0,1
5228,1,18.64188488,2.532431341,-895773.7096,1,31.20098789,-34.50687462,3.484846452,0,0,9,-784.8810386,235063.8951,0,25.38973406,6.89746518,NA,15.43228982,0,1
5242,0,62.73140852,1.849194176,2.54E+07,1,19.36290364,43.25175621,1.369484169,0,0,8,6562.730762,46885.36276,0,40.82039855,3.164609077,0,24.3720269,0,1
5245,1,72.289797,4.888561682,-7482447.678,1,92.07212697,39.05577472,-0.687988391,NA,0,5,-57.62837792,82760.21448,1,42.6567275,8.778162533,0,20.18276595,0,1
5265,2,12.54718726,0.261316583,9416287.66,1,-5.532525995,-18.96382215,3.279709346,0,0,5,16554.22357,-10953.49438,0,20.92212715,0.679251444,0,10.43555462,0,1
5270,2,46.46918708,3.236448894,1448044.503,1,36.03717058,-11.85110035,2.737960833,0,0,2,-2774.99791,109442.9808,0,20.95725637,4.936833533,0,25.69858221,0,1
5280,1,72.79408565,5.312322957,7776678.576,1,0.564186795,-48.12384924,1.777357434,0,0,10,-6220.479908,15387.78196,0,30.44909635,3.236384703,0,16.18082606,0,1
5313,1,6.920236533,4.743391747,392928.679,1,65.46093113,-22.73075692,1.160590313,1,0,7,-8495.313491,-30356.11172,0,40.08359291,5.812779391,1,18.13817619,0,1
5315,0,-10.24814303,1.079973563,-2458869.15,0,35.03371597,33.01757676,2.845639596,1,0,2,15891.66205,-6703.742179,1,44.82162708,-0.449975855,0,21.4639091,0,1
5324,3,37.42943695,4.748505048,-9387981.124,1,56.72113093,59.5497118,1.221366772,1,0,2,-703.3550726,96575.95463,0,39.82077612,3.84090481,0,13.5965792,0,1
5337,1,-24.95431819,1.755447714,8596446.042,1,17.7509581,22.4473851,3.152971992,NA,0,12,-14198.49811,108215.6051,0,44.67876436,6.737753001,0,23.6703843,0,1
5361,2,1.065950572,2.740737126,-2.13E+07,1,-28.94943642,-0.157738896,1.107903533,0,0,9,4046.980939,53331.11036,0,31.59196419,5.935124709,0,14.07052736,0,1
5389,0,90.14014982,0.641952731,1.20E+07,1,21.62961967,-28.64266836,0.330175885,0,0,5,335.2671596,4014.853025,0,43.95950508,5.258983997,1,16.51016558,0,1
5391,0,16.95001666,4.245703431,-6030961.64,1,63.4303432,-1.475930363,3.47585317,0,0,5,-5722.075498,-62113.74971,0,36.75725046,2.935482391,0,15.46454572,0,1
5436,2,-49.24780094,0.187092931,-1.27E+07,1,35.3889208,-26.22334098,0.955906588,NA,0,1,1274.653536,-126558.9253,0,18.63583102,0.088910353,0,15.61181495,0,1
5532,0,-11.8226472,-0.02387847,9814205.796,1,31.03386974,47.08871462,3.998467376,0,0,6,9344.363778,30058.919,0,41.8973473,5.623604964,2,14.08822483,0,1
5534,0,28.94074414,4.646417158,2010429.541,1,42.5121154,-16.13243791,1.486390302,1,0,12,8465.123646,-92972.24205,0,25.04076957,-3.125052874,1,11.46100813,0,1
5547,2,60.26425009,4.055742667,7516367.8,1,8.056830956,-7.343798498,4.313556217,NA,0,7,-3082.787054,25574.05151,0,45.33949301,3.24998228,2,20.41287595,0,1
5618,0,-20.77690841,0.693763237,-4031796.533,1,98.84389438,-20.92022222,2.461379613,0,0,7,-16432.76311,12730.31482,0,30.29891811,-0.554967277,0,27.78313256,0,1
